mut 2	0	0
mut 3	0	0
mut 4	0	0
mut 5	0	0
mut 6	0	0
mut 7	0	0
mut 8	0	0
mut 9	0	0
mut 10	0	0
mut 11	0	0
mut 12	0	0
mut 13	0	0
mut 14	0	0
mut 15	0	0
mut 16	0	0
mut 17	0	0
mut 18	0	0
mut 19	0	0
mut 20	0	0
mut 21	0	0
mut 22	0	0
mut 23	0	0
mut 24	0	0
mut 25	0	0
mut 26	0	0
mut 27	0	0
mut 28	0	0
mut 29	0	0
mut 30	0	0
mut 31	0	0
mut 32	0	0
mut 33	0	0
mut 34	0	0
mut 35	0	0
mut 36	0	0
mut 37	0	0
mut 38	0	0
mut 39	0	0
mut 40	0	0
mut 41	0	0
mut 42	0	0
mut 43	0	0
mut 44	0	0
mut 45	0	0
mut 46	0	0
mut 47	0	0
mut 48	0	0
mut 49	0	0
mut 50	0	0
mut 51	0	0
mut 52	0	0
mut 53	0	0
mut 54	0	0
mut 55	0	0
mut 56	0	0
mut 57	0	0
mut 58	0	0
mut 59	0	0
mut 60	0	0
mut 61	0	0
mut 62	0	0
mut 63	0	0
mut 64	0	0
mut 65	0	0
mut 66	0	0
mut 67	0	0
mut 68	0	0
mut 69	0	0
mut 70	0	0
mut 71	0	0
mut 72	0	0
mut 73	0	0
mut 74	0	0
mut 75	0	0
mut 76	0	0
mut 77	0	0
mut 78	0	0
mut 79	0	0
mut 80	0	0
mut 81	0	0
mut 82	0	0
mut 83	0	0
mut 84	0	0
mut 85	0	0
mut 86	0	0
mut 87	0	0
mut 88	0	0
mut 89	0	0
mut 90	0	0
mut 91	0	0
mut 92	0	0
mut 93	0	0
mut 94	0	0
mut 95	0	0
mut 96	0	0
mut 97	0	0
mut 98	0	0
mut 99	0	0
mut 100	0	0
mut 101	0	0
mut 102	0	0
mut 103	0	0
mut 104	0	0
mut 105	0	0
mut 106	0	0
mut 107	0	0
mut 108	0	0
mut 109	0	0
mut 110	0	0
mut 111	0	0
mut 112	0	0
mut 113	0	0
mut 114	0	0
mut 115	0	0
mut 116	0	0
mut 117	0	0
mut 118	0	0
mut 119	0	0
mut 120	0	0
mut 121	0	0
mut 122	0	0
mut 123	0	0
mut 124	0	0
mut 125	0	0
mut 126	0	0
mut 127	0	0
mut 128	0	0
mut 129	0	0
mut 130	0	0
mut 131	0	0
mut 132	0	0
mut 133	0	0
mut 134	0	0
mut 135	0	0
mut 136	0	0
mut 137	0	0
mut 138	0	0
mut 139	0	0
mut 140	0	0
mut 141	0	0
mut 142	0	0
mut 143	0	0
mut 144	0	0
mut 145	0	0
mut 146	0	0
mut 147	0	0
mut 148	0	0
mut 149	0	0
mut 150	0	0
mut 151	0	0
mut 152	0	0
mut 153	0	0
mut 154	0	0
mut 155	0	0
mut 156	0	0
mut 157	0	0
mut 158	0	0
mut 159	0	0
mut 160	0	0
mut 161	0	0
mut 162	0	0
mut 163	0	0
mut 164	0	0
mut 165	0	0
mut 166	0	0
mut 167	0	0
mut 168	0	0
mut 169	0	0
mut 170	0	0
mut 171	0	0
mut 172	0	0
mut 173	0	0
mut 174	0	0
mut 175	0	0
mut 176	0	0
mut 177	0	0
mut 178	0	0
mut 179	0	0
mut 180	0	0
mut 181	0	0
mut 182	0	0
mut 183	0	0
mut 184	0	0
mut 185	0	0
mut 186	0	0
mut 187	0	0
mut 188	0	0
mut 189	0	0
mut 190	0	0
mut 191	0	0
mut 192	0	0
mut 193	0	0
mut 194	0	0
mut 195	0	0
mut 196	0	0
mut 197	0	0
mut 198	0	0
mut 199	0	0
mut 200	0	0
mut 201	0	0
mut 202	0	0
mut 203	0	0
mut 204	0	0
mut 205	0	0
mut 206	0	0
mut 207	0	0
mut 208	0	0
mut 209	0	0
mut 210	0	0
mut 211	0	0
mut 212	0	0
mut 213	0	0
mut 214	0	0
mut 215	0	0
mut 216	0	0
mut 217	0	0
mut 218	0	0
mut 219	0	0
mut 220	0	0
mut 221	0	0
mut 222	0	0
mut 223	0	0
mut 224	0	0
mut 225	0	0
mut 226	0	0
mut 227	0	0
mut 228	0	0
mut 229	0	0
mut 230	0	0
mut 231	0	0
mut 232	0	0
mut 233	0	0
mut 234	0	0
mut 235	0	0
mut 236	0	0
mut 237	0	0
mut 238	0	0
mut 239	0	0
mut 240	0	0
mut 241	0	0
mut 242	0	0
mut 243	0	0
mut 244	0	0
mut 245	0	0
mut 246	0	0
mut 247	0	0
mut 248	0	0
mut 249	0	0
mut 250	0	0
mut 251	0	0
mut 252	0	0
mut 253	0	0
mut 254	0	0
mut 255	0	0
mut 256	0	0
mut 257	0	0
mut 258	0	0
mut 259	0	0
mut 260	0	0
mut 261	0	0
mut 262	0	0
mut 263	0	0
mut 264	0	0
mut 265	0	0
mut 266	0	0
mut 267	0	0
mut 268	0	0
mut 269	0	0
mut 270	0	0
mut 271	0	0
mut 272	0	0
mut 273	0	0
mut 274	0	0
mut 275	0	0
mut 276	0	0
mut 277	0	0
mut 278	0	0
mut 279	0	0
mut 280	0	0
mut 281	0	0
mut 282	0	0
mut 283	0	0
mut 284	0	0
mut 285	0	0
mut 286	0	0
mut 287	0	0
mut 288	0	0
mut 289	0	0
mut 290	0	0
mut 291	0	0
mut 292	0	0
mut 293	0	0
mut 294	0	0
mut 295	0	0
mut 296	0	0
mut 297	1.06875e-05	1.06875e-05
mut 298	2.13749e-05	3.20624e-05
mut 299	2.13749e-05	5.34374e-05
mut 300	3.47343e-05	8.81716e-05
mut 301	3.47343e-05	0.000122906
mut 302	2.40468e-05	0.000146953
mut 303	2.53827e-05	0.000172335
mut 304	2.53827e-05	0.000197718
mut 305	2.27109e-05	0.000220429
mut 306	2.27109e-05	0.00024314
mut 307	2.27109e-05	0.000265851
mut 308	1.06875e-05	0.000276538
mut 309	1.06875e-05	0.000287226
mut 310	0	0.000287226
mut 311	0	0.000287226
mut 312	0	0.000287226
mut 313	1.33593e-05	0.000300585
mut 314	1.33593e-05	0.000313944
mut 315	1.33593e-05	0.000327304
mut 316	1.33593e-05	0.000340663
mut 317	1.33593e-05	0.000354022
mut 318	2.67187e-06	0.000356694
mut 319	2.67187e-06	0.000359366
mut 320	2.67187e-06	0.000362038
mut 321	2.67187e-06	0.00036471
mut 322	1.60312e-05	0.000380741
mut 323	2.13749e-05	0.000402116
mut 324	2.13749e-05	0.000423491
mut 325	3.47343e-05	0.000458225
mut 326	3.87421e-05	0.000496967
mut 327	2.53827e-05	0.00052235
mut 328	3.07265e-05	0.000553077
mut 329	3.07265e-05	0.000583803
mut 330	1.73671e-05	0.00060117
mut 331	2.0039e-05	0.000621209
mut 332	5.47733e-05	0.000675983
mut 333	6.0117e-05	0.0007361
mut 334	7.88201e-05	0.00081492
mut 335	9.75232e-05	0.000912443
mut 336	0.000106875	0.00101932
mut 337	7.21404e-05	0.00109146
mut 338	5.34374e-05	0.0011449
mut 339	4.0078e-05	0.00118497
mut 340	2.13749e-05	0.00120635
mut 341	2.40468e-05	0.0012304
mut 342	3.74062e-05	0.0012678
mut 343	4.80936e-05	0.00131589
mut 344	4.54218e-05	0.00136132
mut 345	4.54218e-05	0.00140674
mut 346	3.20624e-05	0.0014388
mut 347	1.87031e-05	0.0014575
mut 348	1.87031e-05	0.00147621
mut 349	3.33983e-05	0.00150961
mut 350	5.74452e-05	0.00156705
mut 351	5.74452e-05	0.0016245
mut 352	9.48513e-05	0.00171935
mut 353	0.000134929	0.00185428
mut 354	0.000141609	0.00199589
mut 355	0.000146953	0.00214284
mut 356	0.000165656	0.00230849
mut 357	0.000168328	0.00247682
mut 358	0.000129586	0.00260641
mut 359	0.000138937	0.00274534
mut 360	0.000160312	0.00290566
mut 361	0.000196382	0.00310204
mut 362	0.00019371	0.00329575
mut 363	0.000223101	0.00351885
mut 364	0.000255163	0.00377401
mut 365	0.000255163	0.00402918
mut 366	0.000205734	0.00423491
mut 367	0.000211078	0.00444599
mut 368	0.00023646	0.00468245
mut 369	0.000263179	0.00494563
mut 370	0.000253827	0.00519945
mut 371	0.000325968	0.00552542
mut 372	0.000336655	0.00586208
mut 373	0.00035803	0.00622011
mut 374	0.000327304	0.00654741
mut 375	0.000352687	0.0069001
mut 376	0.000370054	0.00727015
mut 377	0.000410132	0.00768028
mut 378	0.00043685	0.00811713
mut 379	0.000471585	0.00858872
mut 380	0.00052903	0.00911775
mut 381	0.000551741	0.00966949
mut 382	0.000541053	0.0102105
mut 383	0.000579795	0.0107903
mut 384	0.00057178	0.0113621
mut 385	0.000599834	0.011962
mut 386	0.00061453	0.0125765
mut 387	0.000630561	0.013207
mut 388	0.000585139	0.0137922
mut 389	0.000611858	0.014404
mut 390	0.00061453	0.0150186
mut 391	0.000597162	0.0156157
mut 392	0.000692014	0.0163077
mut 393	0.000837631	0.0171454
mut 394	0.00088706	0.0180324
mut 395	0.000860341	0.0188928
mut 396	0.00085767	0.0197504
mut 397	0.000849654	0.0206001
mut 398	0.00069335	0.0212935
mut 399	0.000704037	0.0219975
mut 400	0.00080824	0.0228057
mut 401	0.000911107	0.0237168
mut 402	0.000888396	0.0246052
mut 403	0.00111951	0.0257247
mut 404	0.00121837	0.0269431
mut 405	0.00126246	0.0282056
mut 406	0.0013867	0.0295923
mut 407	0.00156438	0.0311567
mut 408	0.00162182	0.0327785
mut 409	0.00166591	0.0344444
mut 410	0.00177946	0.0362238
mut 411	0.00179416	0.038018
mut 412	0.00182756	0.0398456
mut 413	0.00184359	0.0416892
mut 414	0.00197184	0.043661
mut 415	0.00199989	0.0456609
mut 416	0.0020226	0.0476835
mut 417	0.00204799	0.0497315
mut 418	0.00211345	0.0518449
mut 419	0.00212146	0.0539664
mut 420	0.00212948	0.0560959
mut 421	0.00213482	0.0582307
mut 422	0.00234189	0.0605726
mut 423	0.00231517	0.0628878
mut 424	0.00235659	0.0652443
mut 425	0.00247014	0.0677145
mut 426	0.00262511	0.0703396
mut 427	0.00256366	0.0729033
mut 428	0.00273198	0.0756352
mut 429	0.00307799	0.0787132
mut 430	0.00309803	0.0818113
mut 431	0.00313944	0.0849507
mut 432	0.00324231	0.088193
mut 433	0.00316349	0.0913565
mut 434	0.00308601	0.0944425
mut 435	0.003082	0.0975245
mut 436	0.00327437	0.100799
