"year","week","date","unit","recent","origin","value"
"2025","7","2025-02-12","prj","rnew","oeu","4666"
"2025","8","2025-02-19","prj","rnew","oeu","5003"
"2025","9","2025-02-26","prj","rnew","oeu","4459"
"2025","10","2025-03-05","prj","rnew","oeu","4072"
"2025","11","2025-03-12","prj","rnew","oeu","3703"
"2025","12","2025-03-19","prj","rnew","oeu","2883"
"2025","13","2025-03-26","prj","rnew","oeu","2693"
"2025","14","2025-04-02","prj","rnew","oeu","2426"
"2025","15","2025-04-09","prj","rnew","oeu","2663"
"2025","16","2025-04-16","prj","rnew","oeu","3450"
"2025","17","2025-04-23","prj","rnew","oeu","2930"
"2025","18","2025-04-30","prj","rnew","oeu","2433"
"2025","19","2025-05-07","prj","rnew","oeu","2423"
"2025","20","2025-05-14","prj","rnew","oeu","2014"
"2025","21","2025-05-21","prj","rnew","oeu","1622"
"2025","22","2025-05-28","prj","rnew","oeu","1661"
"2025","23","2025-06-04","prj","rnew","oeu","1694"
"2025","24","2025-06-11","prj","rnew","oeu","1787"
"2025","25","2025-06-18","prj","rnew","oeu","1527"
"2025","26","2025-06-25","prj","rnew","oeu","1808"
"2025","27","2025-07-02","prj","rnew","oeu","2149"
"2025","28","2025-07-09","prj","rnew","oeu","1768"
"2025","29","2025-07-16","prj","rnew","oeu","1830"
"2025","30","2025-07-23","prj","rnew","oeu","2136"
"2025","31","2025-07-30","prj","rnew","oeu","2214"
"2025","32","2025-08-06","prj","rnew","oeu","2125"
"2025","33","2025-08-13","prj","rnew","oeu","2772"
"2025","34","2025-08-20","prj","rnew","oeu","2823"
"2019","1","2019-01-02","prj","rnew","oot","78"
"2019","2","2019-01-09","prj","rnew","oot","106"
"2019","3","2019-01-16","prj","rnew","oot","52"
"2019","4","2019-01-23","prj","rnew","oot","35"
"2019","5","2019-01-30","prj","rnew","oot","20"
"2019","6","2019-02-06","prj","rnew","oot","6"
"2019","7","2019-02-13","prj","rnew","oot","48"
"2019","8","2019-02-20","prj","rnew","oot","41"
"2019","9","2019-02-27","prj","rnew","oot","139"
"2019","10","2019-03-06","prj","rnew","oot","143"
"2019","11","2019-03-13","prj","rnew","oot","101"
"2019","12","2019-03-20","prj","rnew","oot","408"
"2019","13","2019-03-27","prj","rnew","oot","291"
"2019","14","2019-04-03","prj","rnew","oot","189"
"2019","15","2019-04-10","prj","rnew","oot","151"
"2019","16","2019-04-17","prj","rnew","oot","132"
"2019","17","2019-04-24","prj","rnew","oot","112"
"2019","18","2019-05-01","prj","rnew","oot","143"
"2019","19","2019-05-08","prj","rnew","oot","141"
"2019","20","2019-05-15","prj","rnew","oot","122"
"2019","21","2019-05-22","prj","rnew","oot","132"
"2019","22","2019-05-29","prj","rnew","oot","185"
"2019","23","2019-06-05","prj","rnew","oot","110"
"2019","24","2019-06-12","prj","rnew","oot","72"
"2019","25","2019-06-19","prj","rnew","oot","321"
"2019","26","2019-06-26","prj","rnew","oot","293"
"2019","27","2019-07-03","prj","rnew","oot","309"
"2019","28","2019-07-10","prj","rnew","oot","240"
"2019","29","2019-07-17","prj","rnew","oot","190"
"2019","30","2019-07-24","prj","rnew","oot","481"
"2019","31","2019-07-31","prj","rnew","oot","433"
"2019","32","2019-08-07","prj","rnew","oot","436"
"2019","33","2019-08-14","prj","rnew","oot","400"
"2019","34","2019-08-21","prj","rnew","oot","343"
"2019","35","2019-08-28","prj","rnew","oot","362"
"2019","36","2019-09-04","prj","rnew","oot","426"
"2019","37","2019-09-11","prj","rnew","oot","365"
"2019","38","2019-09-18","prj","rnew","oot","247"
"2019","39","2019-09-25","prj","rnew","oot","174"
"2019","40","2019-10-02","prj","rnew","oot","141"
"2019","41","2019-10-09","prj","rnew","oot","184"
"2019","42","2019-10-16","prj","rnew","oot","145"
"2019","43","2019-10-23","prj","rnew","oot","121"
"2019","44","2019-10-30","prj","rnew","oot","167"
"2019","45","2019-11-06","prj","rnew","oot","115"
"2019","46","2019-11-13","prj","rnew","oot","118"
"2019","47","2019-11-20","prj","rnew","oot","125"
"2019","48","2019-11-27","prj","rnew","oot","58"
"2019","49","2019-12-04","prj","rnew","oot","135"
"2019","50","2019-12-11","prj","rnew","oot","194"
"2019","51","2019-12-18","prj","rnew","oot","292"
"2019","52","2019-12-25","prj","rnew","oot","216"
"2020","1","2020-01-01","prj","rnew","oot","39"
"2020","2","2020-01-08","prj","rnew","oot","150"
"2020","3","2020-01-15","prj","rnew","oot","107"
"2020","4","2020-01-22","prj","rnew","oot","78"
"2020","5","2020-01-29","prj","rnew","oot","49"
"2020","6","2020-02-05","prj","rnew","oot","47"
"2020","7","2020-02-12","prj","rnew","oot","38"
"2020","8","2020-02-19","prj","rnew","oot","73"
"2020","9","2020-02-26","prj","rnew","oot","52"
"2020","10","2020-03-04","prj","rnew","oot","24"
"2020","11","2020-03-11","prj","rnew","oot","72"
"2020","12","2020-03-18","prj","rnew","oot","0"
"2020","13","2020-03-25","prj","rnew","oot","0"
"2020","14","2020-04-01","prj","rnew","oot","0"
"2020","15","2020-04-08","prj","rnew","oot","0"
"2020","16","2020-04-15","prj","rnew","oot","0"
"2020","17","2020-04-22","prj","rnew","oot","0"
"2020","18","2020-04-29","prj","rnew","oot","0"
"2020","19","2020-05-06","prj","rnew","oot","0"
"2020","20","2020-05-13","prj","rnew","oot","0"
"2020","21","2020-05-20","prj","rnew","oot","0"
"2020","22","2020-05-27","prj","rnew","oot","0"
"2020","23","2020-06-03","prj","rnew","oot","52"
"2020","24","2020-06-10","prj","rnew","oot","61"
"2020","25","2020-06-17","prj","rnew","oot","176"
"2020","26","2020-06-24","prj","rnew","oot","677"
"2020","27","2020-07-01","prj","rnew","oot","459"
"2020","28","2020-07-08","prj","rnew","oot","287"
"2020","29","2020-07-15","prj","rnew","oot","195"
"2020","30","2020-07-22","prj","rnew","oot","127"
"2020","31","2020-07-29","prj","rnew","oot","89"
"2020","32","2020-08-05","prj","rnew","oot","79"
"2020","33","2020-08-12","prj","rnew","oot","186"
"2020","34","2020-08-19","prj","rnew","oot","229"
"2020","35","2020-08-26","prj","rnew","oot","394"
"2020","36","2020-09-02","prj","rnew","oot","351"
"2020","37","2020-09-09","prj","rnew","oot","259"
"2020","38","2020-09-16","prj","rnew","oot","365"
"2020","39","2020-09-23","prj","rnew","oot","229"
"2020","40","2020-09-30","prj","rnew","oot","408"
"2020","41","2020-10-07","prj","rnew","oot","527"
"2020","42","2020-10-14","prj","rnew","oot","299"
"2020","43","2020-10-21","prj","rnew","oot","511"
"2020","44","2020-10-28","prj","rnew","oot","254"
"2020","45","2020-11-04","prj","rnew","oot","154"
"2020","46","2020-11-11","prj","rnew","oot","70"
"2020","47","2020-11-18","prj","rnew","oot","68"
"2020","48","2020-11-25","prj","rnew","oot","124"
"2020","49","2020-12-02","prj","rnew","oot","80"
"2020","50","2020-12-09","prj","rnew","oot","49"
"2020","51","2019-12-18","prj","rnew","oot","0"
"2020","52","2019-12-25","prj","rnew","oot","0"
"2021","1","2020-12-30","prj","rnew","oot","0"
"2021","2","2021-01-06","prj","rnew","oot","0"
"2021","3","2021-01-13","prj","rnew","oot","0"
"2021","4","2021-01-20","prj","rnew","oot","0"
"2021","5","2021-01-27","prj","rnew","oot","0"
"2021","6","2021-02-03","prj","rnew","oot","0"
"2021","7","2021-02-10","prj","rnew","oot","0"
"2021","8","2021-02-17","prj","rnew","oot","0"
"2021","9","2021-02-24","prj","rnew","oot","0"
"2021","10","2021-03-03","prj","rnew","oot","0"
"2021","11","2021-03-10","prj","rnew","oot","0"
"2021","12","2021-03-17","prj","rnew","oot","0"
"2021","13","2021-03-24","prj","rnew","oot","0"
"2021","14","2021-03-31","prj","rnew","oot","0"
"2021","15","2021-04-07","prj","rnew","oot","2"
"2021","16","2021-04-14","prj","rnew","oot","9"
"2021","17","2021-04-21","prj","rnew","oot","306"
"2021","18","2021-04-28","prj","rnew","oot","407"
"2021","19","2021-05-05","prj","rnew","oot","372"
"2021","20","2021-05-12","prj","rnew","oot","412"
"2021","21","2021-05-19","prj","rnew","oot","401"
"2021","22","2021-05-26","prj","rnew","oot","277"
"2021","23","2021-06-02","prj","rnew","oot","266"
"2021","24","2021-06-09","prj","rnew","oot","202"
"2021","25","2021-06-16","prj","rnew","oot","335"
"2021","26","2021-06-23","prj","rnew","oot","351"
"2021","27","2021-06-30","prj","rnew","oot","361"
"2021","28","2021-07-07","prj","rnew","oot","332"
"2021","29","2021-07-14","prj","rnew","oot","627"
"2021","30","2021-07-21","prj","rnew","oot","408"
"2021","31","2021-07-28","prj","rnew","oot","205"
"2021","32","2021-08-04","prj","rnew","oot","160"
"2021","33","2021-08-11","prj","rnew","oot","348"
"2021","34","2021-08-18","prj","rnew","oot","473"
"2021","35","2021-08-25","prj","rnew","oot","282"
"2021","36","2021-09-01","prj","rnew","oot","253"
"2021","37","2021-09-08","prj","rnew","oot","130"
"2021","38","2021-09-15","prj","rnew","oot","94"
"2021","39","2021-09-22","prj","rnew","oot","66"
"2021","40","2021-09-29","prj","rnew","oot","32"
"2021","41","2021-10-06","prj","rnew","oot","137"
"2021","42","2021-10-13","prj","rnew","oot","105"
"2021","43","2021-10-20","prj","rnew","oot","79"
"2021","44","2021-10-27","prj","rnew","oot","54"
"2021","45","2021-11-03","prj","rnew","oot","58"
"2021","46","2021-11-10","prj","rnew","oot","118"
"2021","47","2021-11-17","prj","rnew","oot","93"
"2021","48","2021-11-24","prj","rnew","oot","719"
"2021","49","2021-12-01","prj","rnew","oot","394"
"2021","50","2021-12-08","prj","rnew","oot","164"
"2021","51","2021-12-15","prj","rnew","oot","145"
"2021","52","2021-12-22","prj","rnew","oot","110"
"2022","2","2022-01-05","prj","rnew","oot","36"
"2022","3","2022-01-12","prj","rnew","oot","13"
"2022","4","2022-01-19","prj","rnew","oot","55"
"2022","5","2022-01-26","prj","rnew","oot","216"
"2022","6","2022-02-02","prj","rnew","oot","451"
"2022","7","2022-02-09","prj","rnew","oot","335"
"2022","8","2022-02-16","prj","rnew","oot","370"
"2022","9","2022-02-23","prj","rnew","oot","255"
"2022","10","2022-03-02","prj","rnew","oot","159"
"2022","11","2022-03-09","prj","rnew","oot","112"
"2022","12","2022-03-16","prj","rnew","oot","226"
"2022","13","2022-03-23","prj","rnew","oot","244"
"2022","14","2022-03-30","prj","rnew","oot","593"
"2022","15","2022-04-06","prj","rnew","oot","496"
"2022","16","2022-04-13","prj","rnew","oot","385"
"2022","17","2022-04-20","prj","rnew","oot","249"
"2022","18","2022-04-27","prj","rnew","oot","479"
"2022","19","2022-05-04","prj","rnew","oot","267"
"2022","20","2022-05-11","prj","rnew","oot","248"
"2022","21","2022-05-18","prj","rnew","oot","333"
"2022","22","2022-05-25","prj","rnew","oot","233"
"2022","23","2022-06-01","prj","rnew","oot","334"
"2022","24","2022-06-08","prj","rnew","oot","374"
"2022","25","2022-06-15","prj","rnew","oot","221"
"2022","26","2022-06-22","prj","rnew","oot","178"
"2022","27","2022-06-29","prj","rnew","oot","165"
"2022","28","2022-07-06","prj","rnew","oot","206"
"2022","29","2022-07-13","prj","rnew","oot","195"
"2022","30","2022-07-20","prj","rnew","oot","135"
"2022","31","2022-07-27","prj","rnew","oot","269"
"2022","32","2022-08-03","prj","rnew","oot","192"
"2022","33","2022-08-10","prj","rnew","oot","506"
"2022","34","2022-08-17","prj","rnew","oot","479"
"2022","35","2022-08-24","prj","rnew","oot","484"
"2022","36","2022-08-31","prj","rnew","oot","695"
"2022","37","2022-09-07","prj","rnew","oot","1194"
"2022","38","2022-09-14","prj","rnew","oot","827"
"2022","39","2022-09-21","prj","rnew","oot","448"
"2022","40","2022-09-28","prj","rnew","oot","356"
"2022","41","2022-10-05","prj","rnew","oot","342"
"2022","42","2022-10-12","prj","rnew","oot","693"
"2022","43","2022-10-19","prj","rnew","oot","487"
"2022","44","2022-10-26","prj","rnew","oot","271"
"2022","45","2022-11-02","prj","rnew","oot","443"
"2022","46","2022-11-09","prj","rnew","oot","375"
"2022","47","2022-11-16","prj","rnew","oot","350"
"2022","48","2022-11-23","prj","rnew","oot","214"
"2022","49","2022-11-30","prj","rnew","oot","207"
"2022","50","2022-12-07","prj","rnew","oot","282"
"2022","51","2022-12-14","prj","rnew","oot","418"
"2022","52","2022-12-21","prj","rnew","oot","712"
"2023","1","2022-12-28","prj","rnew","oot","1"
"2023","4","2023-01-18","prj","rnew","oot","2"
"2023","5","2023-01-25","prj","rnew","oot","20"
"2023","6","2023-02-01","prj","rnew","oot","17"
"2023","7","2023-02-08","prj","rnew","oot","82"
"2023","8","2023-02-15","prj","rnew","oot","144"
"2023","9","2023-02-22","prj","rnew","oot","119"
"2023","10","2023-03-01","prj","rnew","oot","508"
"2023","11","2023-03-08","prj","rnew","oot","292"
"2023","12","2023-03-15","prj","rnew","oot","208"
"2023","13","2023-03-22","prj","rnew","oot","237"
"2023","14","2023-03-29","prj","rnew","oot","214"
"2023","15","2023-04-05","prj","rnew","oot","134"
"2023","16","2023-04-12","prj","rnew","oot","544"
"2023","17","2023-04-19","prj","rnew","oot","442"
"2023","18","2023-04-26","prj","rnew","oot","435"
"2023","19","2023-05-03","prj","rnew","oot","379"
"2023","20","2023-05-10","prj","rnew","oot","353"
"2023","21","2023-05-17","prj","rnew","oot","242"
"2023","22","2023-05-24","prj","rnew","oot","197"
"2023","23","2023-05-31","prj","rnew","oot","131"
"2023","24","2023-06-07","prj","rnew","oot","133"
"2023","25","2023-06-14","prj","rnew","oot","163"
"2023","26","2023-06-21","prj","rnew","oot","160"
"2023","27","2023-06-28","prj","rnew","oot","240"
"2023","28","2023-07-05","prj","rnew","oot","186"
"2023","29","2023-07-12","prj","rnew","oot","96"
"2023","30","2023-07-19","prj","rnew","oot","86"
"2023","31","2023-07-26","prj","rnew","oot","617"
"2023","32","2023-08-02","prj","rnew","oot","372"
"2023","33","2023-08-09","prj","rnew","oot","285"
"2023","34","2023-08-16","prj","rnew","oot","149"
"2023","35","2023-08-23","prj","rnew","oot","119"
"2023","36","2023-08-30","prj","rnew","oot","249"
"2023","37","2023-09-06","prj","rnew","oot","210"
"2023","38","2023-09-13","prj","rnew","oot","218"
"2023","39","2023-09-20","prj","rnew","oot","177"
"2023","40","2023-09-27","prj","rnew","oot","170"
"2023","41","2023-10-04","prj","rnew","oot","116"
"2023","42","2023-10-11","prj","rnew","oot","86"
"2023","43","2023-10-18","prj","rnew","oot","64"
"2023","44","2023-10-25","prj","rnew","oot","23"
"2023","45","2023-11-01","prj","rnew","oot","293"
"2023","46","2023-11-08","prj","rnew","oot","414"
"2023","47","2023-11-15","prj","rnew","oot","403"
"2023","48","2023-11-22","prj","rnew","oot","931"
"2023","49","2023-11-29","prj","rnew","oot","835"
"2023","50","2023-12-06","prj","rnew","oot","672"
"2023","51","2023-12-13","prj","rnew","oot","568"
"2023","52","2023-12-20","prj","rnew","oot","536"
"2024","1","2023-12-27","prj","rnew","oot","2"
"2024","2","2024-01-03","prj","rnew","oot","4"
"2024","3","2024-01-10","prj","rnew","oot","145"
"2024","4","2024-01-17","prj","rnew","oot","134"
"2024","5","2024-01-24","prj","rnew","oot","80"
"2024","6","2024-01-31","prj","rnew","oot","46"
"2024","7","2024-02-07","prj","rnew","oot","68"
"2024","8","2024-02-14","prj","rnew","oot","57"
"2024","9","2024-02-21","prj","rnew","oot","410"
"2024","10","2024-02-28","prj","rnew","oot","272"
"2024","11","2024-03-06","prj","rnew","oot","188"
"2024","12","2024-03-13","prj","rnew","oot","384"
"2024","13","2024-03-20","prj","rnew","oot","322"
"2024","14","2024-03-27","prj","rnew","oot","237"
"2024","15","2024-04-03","prj","rnew","oot","212"
"2024","16","2024-04-10","prj","rnew","oot","301"
"2024","17","2024-04-17","prj","rnew","oot","526"
"2024","18","2024-04-24","prj","rnew","oot","757"
"2024","19","2024-05-01","prj","rnew","oot","547"
"2024","20","2024-05-08","prj","rnew","oot","377"
"2024","21","2024-05-15","prj","rnew","oot","401"
"2024","22","2024-05-22","prj","rnew","oot","1888"
"2024","23","2024-05-29","prj","rnew","oot","1550"
"2024","24","2024-06-05","prj","rnew","oot","829"
"2024","25","2024-06-12","prj","rnew","oot","693"
"2024","26","2024-06-19","prj","rnew","oot","517"
"2024","27","2024-06-26","prj","rnew","oot","430"
"2024","28","2024-07-03","prj","rnew","oot","630"
"2024","29","2024-07-10","prj","rnew","oot","421"
"2024","30","2024-07-17","prj","rnew","oot","358"
"2024","31","2024-07-24","prj","rnew","oot","359"
"2024","32","2024-07-31","prj","rnew","oot","336"
"2024","33","2024-08-07","prj","rnew","oot","430"
"2024","34","2024-08-14","prj","rnew","oot","373"
"2024","35","2024-08-21","prj","rnew","oot","343"
"2024","36","2024-08-28","prj","rnew","oot","419"
"2024","37","2024-09-04","prj","rnew","oot","353"
"2024","38","2024-09-11","prj","rnew","oot","345"
"2024","39","2024-09-18","prj","rnew","oot","244"
"2024","40","2024-09-25","prj","rnew","oot","155"
"2024","41","2024-10-02","prj","rnew","oot","153"
"2024","42","2024-10-09","prj","rnew","oot","294"
"2024","43","2024-10-16","prj","rnew","oot","505"
"2024","44","2024-10-23","prj","rnew","oot","512"
"2024","45","2024-10-30","prj","rnew","oot","493"
"2024","46","2024-11-06","prj","rnew","oot","325"
"2024","47","2024-11-13","prj","rnew","oot","341"
"2024","48","2024-11-20","prj","rnew","oot","259"
"2024","49","2024-11-27","prj","rnew","oot","314"
"2024","50","2024-12-04","prj","rnew","oot","280"
"2024","51","2024-12-11","prj","rnew","oot","132"
"2024","52","2024-12-18","prj","rnew","oot","91"
"2024","53","2024-12-25","prj","rnew","oot","105"
"2025","1","2025-01-01","prj","rnew","oot","80"
"2025","2","2025-01-08","prj","rnew","oot","54"
"2025","3","2025-01-15","prj","rnew","oot","129"
"2025","4","2025-01-22","prj","rnew","oot","126"
"2025","5","2025-01-29","prj","rnew","oot","118"
"2025","6","2025-02-05","prj","rnew","oot","175"
"2025","7","2025-02-12","prj","rnew","oot","125"
"2025","8","2025-02-19","prj","rnew","oot","96"
"2025","9","2025-02-26","prj","rnew","oot","316"
"2025","10","2025-03-05","prj","rnew","oot","246"
"2025","11","2025-03-12","prj","rnew","oot","377"
"2025","12","2025-03-19","prj","rnew","oot","422"
"2025","13","2025-03-26","prj","rnew","oot","370"
"2025","14","2025-04-02","prj","rnew","oot","377"
"2025","15","2025-04-09","prj","rnew","oot","529"
"2025","16","2025-04-16","prj","rnew","oot","569"
"2025","17","2025-04-23","prj","rnew","oot","444"
"2025","18","2025-04-30","prj","rnew","oot","350"
"2025","19","2025-05-07","prj","rnew","oot","211"
"2025","20","2025-05-14","prj","rnew","oot","202"
"2025","21","2025-05-21","prj","rnew","oot","153"
"2025","22","2025-05-28","prj","rnew","oot","243"
"2025","23","2025-06-04","prj","rnew","oot","307"
"2025","24","2025-06-11","prj","rnew","oot","262"
"2025","25","2025-06-18","prj","rnew","oot","294"
"2025","26","2025-06-25","prj","rnew","oot","501"
"2025","27","2025-07-02","prj","rnew","oot","383"
"2025","28","2025-07-09","prj","rnew","oot","229"
"2025","29","2025-07-16","prj","rnew","oot","166"
"2025","30","2025-07-23","prj","rnew","oot","229"
"2025","31","2025-07-30","prj","rnew","oot","186"
"2025","32","2025-08-06","prj","rnew","oot","131"
"2025","33","2025-08-13","prj","rnew","oot","307"
"2025","34","2025-08-20","prj","rnew","oot","157"
"2019","1","2019-01-02","prj","rnew","ous","396"
"2019","2","2019-01-09","prj","rnew","ous","708"
"2019","3","2019-01-16","prj","rnew","ous","2089"
"2019","4","2019-01-23","prj","rnew","ous","4101"
"2019","5","2019-01-30","prj","rnew","ous","4976"
"2019","6","2019-02-06","prj","rnew","ous","6161"
"2019","7","2019-02-13","prj","rnew","ous","6941"
"2019","8","2019-02-20","prj","rnew","ous","6955"
"2019","9","2019-02-27","prj","rnew","ous","6455"
"2019","10","2019-03-06","prj","rnew","ous","6805"
"2019","11","2019-03-13","prj","rnew","ous","6207"
"2019","12","2019-03-20","prj","rnew","ous","5418"
"2019","13","2019-03-27","prj","rnew","ous","6614"
"2019","14","2019-04-03","prj","rnew","ous","6609"
"2019","15","2019-04-10","prj","rnew","ous","7062"
"2019","16","2019-04-17","prj","rnew","ous","7460"
"2019","17","2019-04-24","prj","rnew","ous","7039"
"2019","18","2019-05-01","prj","rnew","ous","6162"
"2019","19","2019-05-08","prj","rnew","ous","6722"
"2019","20","2019-05-15","prj","rnew","ous","7262"
"2019","21","2019-05-22","prj","rnew","ous","7734"
"2019","22","2019-05-29","prj","rnew","ous","7310"
"2019","23","2019-06-05","prj","rnew","ous","7383"
"2019","24","2019-06-12","prj","rnew","ous","7207"
"2019","25","2019-06-19","prj","rnew","ous","7617"
"2019","26","2019-06-26","prj","rnew","ous","7529"
"2019","27","2019-07-03","prj","rnew","ous","7676"
"2019","28","2019-07-10","prj","rnew","ous","6761"
"2019","29","2019-07-17","prj","rnew","ous","7929"
"2019","30","2019-07-24","prj","rnew","ous","6975"
"2019","31","2019-07-31","prj","rnew","ous","7401"
"2019","32","2019-08-07","prj","rnew","ous","6839"
"2019","33","2019-08-14","prj","rnew","ous","7833"
"2019","34","2019-08-21","prj","rnew","ous","7454"
"2019","35","2019-08-28","prj","rnew","ous","7707"
"2019","36","2019-09-04","prj","rnew","ous","7333"
"2019","37","2019-09-11","prj","rnew","ous","6707"
"2019","38","2019-09-18","prj","rnew","ous","7001"
"2019","39","2019-09-25","prj","rnew","ous","6673"
"2019","40","2019-10-02","prj","rnew","ous","7296"
"2019","41","2019-10-09","prj","rnew","ous","7114"
"2019","42","2019-10-16","prj","rnew","ous","7301"
"2019","43","2019-10-23","prj","rnew","ous","7733"
"2019","44","2019-10-30","prj","rnew","ous","6764"
"2019","45","2019-11-06","prj","rnew","ous","5819"
"2019","46","2019-11-13","prj","rnew","ous","6079"
"2019","47","2019-11-20","prj","rnew","ous","6749"
"2019","48","2019-11-27","prj","rnew","ous","7273"
"2019","49","2019-12-04","prj","rnew","ous","6915"
"2019","50","2019-12-11","prj","rnew","ous","7734"
"2019","51","2019-12-18","prj","rnew","ous","8081"
"2019","52","2019-12-25","prj","rnew","ous","9456"
"2020","1","2020-01-01","prj","rnew","ous","204"
"2020","2","2020-01-08","prj","rnew","ous","1047"
"2020","3","2020-01-15","prj","rnew","ous","2836"
"2020","4","2020-01-22","prj","rnew","ous","3982"
"2020","5","2020-01-29","prj","rnew","ous","5109"
"2020","6","2020-02-05","prj","rnew","ous","5887"
"2020","7","2020-02-12","prj","rnew","ous","5174"
"2020","8","2020-02-19","prj","rnew","ous","5564"
"2020","9","2020-02-26","prj","rnew","ous","6371"
"2020","10","2020-03-04","prj","rnew","ous","6146"
"2020","11","2020-03-11","prj","rnew","ous","4898"
"2020","12","2020-03-18","prj","rnew","ous","0"
"2020","13","2020-03-25","prj","rnew","ous","0"
"2020","14","2020-04-01","prj","rnew","ous","0"
"2020","15","2020-04-08","prj","rnew","ous","0"
"2020","16","2020-04-15","prj","rnew","ous","0"
"2020","17","2020-04-22","prj","rnew","ous","0"
"2020","18","2020-04-29","prj","rnew","ous","0"
"2020","19","2020-05-06","prj","rnew","ous","0"
"2020","20","2020-05-13","prj","rnew","ous","0"
"2020","21","2020-05-20","prj","rnew","ous","0"
"2020","22","2020-05-27","prj","rnew","ous","0"
"2020","23","2020-06-03","prj","rnew","ous","1542"
"2020","24","2020-06-10","prj","rnew","ous","2880"
"2020","25","2020-06-17","prj","rnew","ous","2857"
"2020","26","2020-06-24","prj","rnew","ous","2160"
"2020","27","2020-07-01","prj","rnew","ous","1969"
"2020","28","2020-07-08","prj","rnew","ous","1998"
"2020","29","2020-07-15","prj","rnew","ous","1764"
"2020","30","2020-07-22","prj","rnew","ous","2081"
"2020","31","2020-07-29","prj","rnew","ous","2329"
"2020","32","2020-08-05","prj","rnew","ous","2047"
"2020","33","2020-08-12","prj","rnew","ous","2644"
"2020","34","2020-08-19","prj","rnew","ous","3019"
"2020","35","2020-08-26","prj","rnew","ous","4926"
"2020","36","2020-09-02","prj","rnew","ous","4767"
"2020","37","2020-09-09","prj","rnew","ous","4481"
"2020","38","2020-09-16","prj","rnew","ous","4052"
"2020","39","2020-09-23","prj","rnew","ous","4211"
"2020","40","2020-09-30","prj","rnew","ous","3472"
"2020","41","2020-10-07","prj","rnew","ous","2727"
"2020","42","2020-10-14","prj","rnew","ous","3353"
"2020","43","2020-10-21","prj","rnew","ous","3000"
"2020","44","2020-10-28","prj","rnew","ous","2819"
"2020","45","2020-11-04","prj","rnew","ous","2073"
"2020","46","2020-11-11","prj","rnew","ous","1821"
"2020","47","2020-11-18","prj","rnew","ous","1255"
"2020","48","2020-11-25","prj","rnew","ous","1312"
"2020","49","2020-12-02","prj","rnew","ous","1204"
"2020","50","2020-12-09","prj","rnew","ous","298"
"2020","51","2019-12-18","prj","rnew","ous","0"
"2020","52","2019-12-25","prj","rnew","ous","0"
"2021","1","2020-12-30","prj","rnew","ous","0"
"2021","2","2021-01-06","prj","rnew","ous","0"
"2021","3","2021-01-13","prj","rnew","ous","0"
"2021","4","2021-01-20","prj","rnew","ous","0"
"2021","5","2021-01-27","prj","rnew","ous","0"
"2021","6","2021-02-03","prj","rnew","ous","0"
"2021","7","2021-02-10","prj","rnew","ous","0"
"2021","8","2021-02-17","prj","rnew","ous","0"
"2021","9","2021-02-24","prj","rnew","ous","0"
"2021","10","2021-03-03","prj","rnew","ous","0"
"2021","11","2021-03-10","prj","rnew","ous","0"
"2021","12","2021-03-17","prj","rnew","ous","0"
"2021","13","2021-03-24","prj","rnew","ous","0"
"2021","14","2021-03-31","prj","rnew","ous","0"
"2021","15","2021-04-07","prj","rnew","ous","0"
"2021","16","2021-04-14","prj","rnew","ous","2"
"2021","17","2021-04-21","prj","rnew","ous","2064"
"2021","18","2021-04-28","prj","rnew","ous","2365"
"2021","19","2021-05-05","prj","rnew","ous","2673"
"2021","20","2021-05-12","prj","rnew","ous","4747"
"2021","21","2021-05-19","prj","rnew","ous","4297"
"2021","22","2021-05-26","prj","rnew","ous","3986"
"2021","23","2021-06-02","prj","rnew","ous","3235"
"2021","24","2021-06-09","prj","rnew","ous","3463"
"2021","25","2021-06-16","prj","rnew","ous","3924"
"2021","26","2021-06-23","prj","rnew","ous","3777"
"2021","27","2021-06-30","prj","rnew","ous","4984"
"2021","28","2021-07-07","prj","rnew","ous","7004"
"2021","29","2021-07-14","prj","rnew","ous","7177"
"2021","30","2021-07-21","prj","rnew","ous","7383"
"2021","31","2021-07-28","prj","rnew","ous","7227"
"2021","32","2021-08-04","prj","rnew","ous","6931"
"2021","33","2021-08-11","prj","rnew","ous","6711"
"2021","34","2021-08-18","prj","rnew","ous","6585"
"2021","35","2021-08-25","prj","rnew","ous","6221"
"2021","36","2021-09-01","prj","rnew","ous","6678"
"2021","37","2021-09-08","prj","rnew","ous","6133"
"2021","38","2021-09-15","prj","rnew","ous","6383"
"2021","39","2021-09-22","prj","rnew","ous","5898"
"2021","40","2021-09-29","prj","rnew","ous","7245"
"2021","41","2021-10-06","prj","rnew","ous","7097"
"2021","42","2021-10-13","prj","rnew","ous","6680"
"2021","43","2021-10-20","prj","rnew","ous","7524"
"2021","44","2021-10-27","prj","rnew","ous","6504"
"2021","45","2021-11-03","prj","rnew","ous","6431"
"2021","46","2021-11-10","prj","rnew","ous","6117"
"2021","47","2021-11-17","prj","rnew","ous","6044"
"2021","48","2021-11-24","prj","rnew","ous","5703"
"2021","49","2021-12-01","prj","rnew","ous","6417"
"2021","50","2021-12-08","prj","rnew","ous","6304"
"2021","51","2021-12-15","prj","rnew","ous","7061"
"2021","52","2021-12-22","prj","rnew","ous","7237"
"2022","2","2022-01-05","prj","rnew","ous","965"
"2022","3","2022-01-12","prj","rnew","ous","2065"
